718234788222627840,Fri Apr 08 00:31:32 +0000 2016,3,good,1,,0
718234683801210883,Fri Apr 08 00:31:07 +0000 2016,14,wow,1,,0
718234431383814144,Fri Apr 08 00:30:07 +0000 2016,20,welcome,1,,0
718234384864817152,Fri Apr 08 00:29:56 +0000 2016,19,,0,liar,1
718444077335896064,Fri Apr 08 14:23:10 +0000 2016,14,promise,1,,0
718444035107475456,Fri Apr 08 14:23:00 +0000 2016,23,wow,1,,0
718443883663720448,Fri Apr 08 14:22:24 +0000 2016,14,free,1,,0
718443862100803584,Fri Apr 08 14:22:19 +0000 2016,18,,0,mystery,1
718253995245060096,Fri Apr 08 01:47:51 +0000 2016,14,,0,crazy,1
718411601221554176,Fri Apr 08 12:14:07 +0000 2016,7,,0,rip,1
718256351022092289,Fri Apr 08 01:57:13 +0000 2016,13,,0,unhappy,1
718247616811790336,Fri Apr 08 01:22:30 +0000 2016,20,,0,funny,1
718295620549746692,Fri Apr 08 04:33:15 +0000 2016,15,prominent,1,,0
718295426907127808,Fri Apr 08 04:32:29 +0000 2016,24,wow,1,,0
718295377141768194,Fri Apr 08 04:32:17 +0000 2016,22,well,1,,0
718295305935040516,Fri Apr 08 04:32:00 +0000 2016,20,glad,1,,0
718295182106619904,Fri Apr 08 04:31:31 +0000 2016,23,well,1,,0
718295065626591234,Fri Apr 08 04:31:03 +0000 2016,10,,0,sleazy,1
718512854907793408,Fri Apr 08 18:56:28 +0000 2016,17,,0,funny,1
718238831712018432,Fri Apr 08 00:47:36 +0000 2016,20,welcome,1,,0
718238796735782913,Fri Apr 08 00:47:28 +0000 2016,14,ready,1,,0
718238736153251842,Fri Apr 08 00:47:13 +0000 2016,17,,0,dirty,1
718321975811301376,Fri Apr 08 06:17:59 +0000 2016,7,,0,creepy,1
718306173510934534,Fri Apr 08 05:15:11 +0000 2016,11,like,1,,0
718305988701458433,Fri Apr 08 05:14:27 +0000 2016,18,,0,breaking,1
718529121102536706,Fri Apr 08 20:01:06 +0000 2016,11,,0,failed,1
718486417618444289,Fri Apr 08 17:11:25 +0000 2016,16,,0,breaking,1
